M,N,K,o_kid,hint_mode,o_us,o_slow,oracle_kid,oracle_us,prod_kid,prod_lib,prod_is_default,prod_us,prod_slow,default_us,default_slow,o_vs_default,o_vs_prod,n_ok
33024,6400,512,0,base,317.201,1.0,0,317.201,7,default,1,488.895,1.5413,488.895,1.5413,0.6488,0.6488,19
86,20480,2048,9,base,28.588,1.0604,3,26.96,7,default,1,34.917,1.2951,34.917,1.2951,0.8188,0.8188,19
127,20480,2048,12,base,35.428,1.2877,3,27.512,7,default,1,40.349,1.4666,40.349,1.4666,0.8781,0.8781,19
232,20480,2048,17,base,103.622,2.8809,2,35.969,7,default,1,67.653,1.8809,67.653,1.8809,1.5317,1.5317,19
238,20480,2048,17,base,104.281,2.8848,2,36.148,7,default,1,67.089,1.8559,67.089,1.8559,1.5544,1.5544,19
259,20480,2048,0,base,40.209,1.0,0,40.209,7,default,1,76.189,1.8948,76.189,1.8948,0.5277,0.5277,19
297,20480,2048,0,base,40.713,1.0,0,40.713,7,default,1,78.433,1.9265,78.433,1.9265,0.5191,0.5191,19
1010,20480,2048,0,base,82.421,1.0,0,82.421,7,default,1,237.435,2.8808,237.435,2.8808,0.3471,0.3471,19
1323,20480,2048,0,base,108.014,1.0,0,108.014,7,default,1,311.625,2.885,311.625,2.885,0.3466,0.3466,19
1366,20480,2048,0,base,110.038,1.0,0,110.038,7,default,1,322.112,2.9273,322.112,2.9273,0.3416,0.3416,19
1971,20480,2048,0,base,157.39,1.0,0,157.39,7,default,1,452.054,2.8722,452.054,2.8722,0.3482,0.3482,19
2334,20480,2048,0,base,180.207,1.0,0,180.207,7,default,1,530.544,2.9441,530.544,2.9441,0.3397,0.3397,19
2559,20480,2048,0,base,195.967,1.0,0,195.967,7,default,1,567.336,2.8951,567.336,2.8951,0.3454,0.3454,19
2573,20480,2048,0,base,212.083,1.0,0,212.083,7,default,1,580.553,2.7374,580.553,2.7374,0.3653,0.3653,19
2637,20480,2048,0,base,211.043,1.0,0,211.043,7,default,1,594.489,2.8169,594.489,2.8169,0.355,0.355,19
2645,20480,2048,0,base,205.415,1.0,0,205.415,7,default,1,597.193,2.9072,597.193,2.9072,0.344,0.344,19
2841,20480,2048,0,base,225.175,1.0,0,225.175,7,default,1,633.749,2.8145,633.749,2.8145,0.3553,0.3553,19
2886,20480,2048,0,base,224.483,1.0,0,224.483,7,default,1,644.277,2.87,644.277,2.87,0.3484,0.3484,19
2916,20480,2048,0,base,225.915,1.0,0,225.915,7,default,1,650.209,2.8781,650.209,2.8781,0.3474,0.3474,19
2939,20480,2048,0,base,228.831,1.0,0,228.831,7,default,1,653.682,2.8566,653.682,2.8566,0.3501,0.3501,19
3754,20480,2048,0,base,291.944,1.0,0,291.944,7,default,1,828.144,2.8367,828.144,2.8367,0.3525,0.3525,19
4168,20480,2048,0,base,322.013,1.0,0,322.013,7,default,1,922.281,2.8641,922.281,2.8641,0.3491,0.3491,19
4446,20480,2048,0,base,332.609,1.0,0,332.609,7,default,1,973.178,2.9259,973.178,2.9259,0.3418,0.3418,19
4512,20480,2048,0,base,351.721,1.0,0,351.721,7,default,1,997.226,2.8353,997.226,2.8353,0.3527,0.3527,19
5053,20480,2048,0,base,390.606,1.0,0,390.606,7,default,1,1123.836,2.8772,1123.836,2.8772,0.3476,0.3476,19
5190,20480,2048,0,base,405.75,1.0,0,405.75,7,default,1,1151.897,2.8389,1151.897,2.8389,0.3522,0.3522,19
7046,20480,2048,0,base,560.98,1.0,0,560.98,7,default,1,1561.207,2.783,1561.207,2.783,0.3593,0.3593,19
7050,20480,2048,0,base,553.752,1.0,0,553.752,7,default,1,1558.739,2.8149,1558.739,2.8149,0.3553,0.3553,19
7184,20480,2048,0,base,566.668,1.0,0,566.668,7,default,1,1591.179,2.808,1591.179,2.808,0.3561,0.3561,19
7250,20480,2048,0,base,580.124,1.0,0,580.124,7,default,1,1601.443,2.7605,1601.443,2.7605,0.3623,0.3623,19
8061,20480,2048,0,base,645.065,1.0,0,645.065,7,default,1,1781.454,2.7617,1781.454,2.7617,0.3621,0.3621,19
8262,20480,2048,0,base,667.158,1.0,0,667.158,7,default,1,1820.99,2.7295,1820.99,2.7295,0.3664,0.3664,19
8431,20480,2048,0,base,664.17,1.0,0,664.17,7,default,1,1853.103,2.7901,1853.103,2.7901,0.3584,0.3584,19
9124,20480,2048,0,base,728.782,1.0,0,728.782,7,default,1,2012.913,2.762,2012.913,2.762,0.3621,0.3621,19
9442,20480,2048,0,base,759.935,1.0,0,759.935,7,default,1,2081.286,2.7388,2081.286,2.7388,0.3651,0.3651,19
9588,20480,2048,0,base,763.131,1.0,0,763.131,7,default,1,2106.754,2.7607,2106.754,2.7607,0.3622,0.3622,19
9663,20480,2048,0,base,778.839,1.0,0,778.839,7,default,1,2127.375,2.7315,2127.375,2.7315,0.3661,0.3661,19
9721,20480,2048,0,base,785.971,1.0,0,785.971,7,default,1,2139.591,2.7222,2139.591,2.7222,0.3673,0.3673,19
10388,20480,2048,0,base,829.86,1.0,0,829.86,7,default,1,2304.793,2.7773,2304.793,2.7773,0.3601,0.3601,19
10414,20480,2048,0,base,853.5,1.0,0,853.5,7,default,1,2298.057,2.6925,2298.057,2.6925,0.3714,0.3714,19
10523,20480,2048,0,base,848.096,1.0,0,848.096,7,default,1,2338.622,2.7575,2338.622,2.7575,0.3626,0.3626,19
10965,20480,2048,0,base,889.457,1.0,0,889.457,7,default,1,2422.931,2.7241,2422.931,2.7241,0.3671,0.3671,19
11376,20480,2048,0,base,920.301,1.0,0,920.301,7,default,1,2492.516,2.7084,2492.516,2.7084,0.3692,0.3692,19
11405,20480,2048,0,base,928.33,1.0,0,928.33,7,default,1,2496.616,2.6894,2496.616,2.6894,0.3718,0.3718,19
11494,20480,2048,0,base,930.482,1.0,0,930.482,7,default,1,2543.173,2.7332,2543.173,2.7332,0.3659,0.3659,19
11553,20480,2048,0,base,941.269,1.0,0,941.269,7,default,1,2571.781,2.7322,2571.781,2.7322,0.366,0.366,19
11652,20480,2048,0,base,946.214,1.0,0,946.214,7,default,1,2556.901,2.7022,2556.901,2.7022,0.3701,0.3701,19
12003,20480,2048,0,base,963.702,1.0,0,963.702,7,default,1,2628.022,2.727,2628.022,2.727,0.3667,0.3667,19
13559,20480,2048,0,base,1085.16,1.0,0,1085.16,7,default,1,2968.863,2.7359,2968.863,2.7359,0.3655,0.3655,19
15044,20480,2048,0,base,1183.009,1.0,0,1183.009,7,default,1,3299.872,2.7894,3299.872,2.7894,0.3585,0.3585,19
15114,20480,2048,0,base,1190.802,1.0,0,1190.802,7,default,1,3308.776,2.7786,3308.776,2.7786,0.3599,0.3599,19
15207,20480,2048,0,base,1193.917,1.0,0,1193.917,7,default,1,3339.701,2.7973,3339.701,2.7973,0.3575,0.3575,19
15502,20480,2048,0,base,1231.438,1.0,0,1231.438,7,default,1,3402.081,2.7627,3402.081,2.7627,0.362,0.362,19
15705,20480,2048,0,base,1237.162,1.0,0,1237.162,7,default,1,3439.506,2.7802,3439.506,2.7802,0.3597,0.3597,19
17125,20480,2048,0,base,1327.983,1.0,0,1327.983,7,default,1,3751.918,2.8253,3751.918,2.8253,0.3539,0.3539,19
17278,20480,2048,0,base,1327.919,1.0,0,1327.919,7,default,1,3768.479,2.8379,3768.479,2.8379,0.3524,0.3524,19
17736,20480,2048,0,base,1344.008,1.0,0,1344.008,7,default,1,3878.156,2.8855,3878.156,2.8855,0.3466,0.3466,19
17838,20480,2048,0,base,1361.784,1.0,0,1361.784,7,default,1,3903.309,2.8663,3903.309,2.8663,0.3489,0.3489,19
18195,20480,2048,0,base,1392.412,1.0,0,1392.412,7,default,1,3978.022,2.8569,3978.022,2.8569,0.35,0.35,19
19191,20480,2048,0,base,1424.349,1.0,0,1424.349,7,default,1,4197.613,2.947,4197.613,2.947,0.3393,0.3393,19
19464,20480,2048,0,base,1458.725,1.0,0,1458.725,7,default,1,4269.966,2.9272,4269.966,2.9272,0.3416,0.3416,19
20694,20480,2048,0,base,1541.27,1.0,0,1541.27,7,default,1,4536.514,2.9434,4536.514,2.9434,0.3397,0.3397,19
20852,20480,2048,0,base,1540.567,1.0,0,1540.567,7,default,1,4565.818,2.9637,4565.818,2.9637,0.3374,0.3374,19
21353,20480,2048,0,base,1569.439,1.0,0,1569.439,7,default,1,4674.972,2.9788,4674.972,2.9788,0.3357,0.3357,19
22025,20480,2048,0,base,1649.048,1.0,0,1649.048,7,default,1,4811.202,2.9176,4811.202,2.9176,0.3428,0.3428,19
23385,20480,2048,0,base,1739.177,1.0,0,1739.177,7,default,1,5110.45,2.9384,5110.45,2.9384,0.3403,0.3403,19
23801,20480,2048,0,base,1787.138,1.0,0,1787.138,7,default,1,5212.348,2.9166,5212.348,2.9166,0.3429,0.3429,19
24532,20480,2048,0,base,1822.967,1.0,0,1822.967,7,default,1,5355.914,2.938,5355.914,2.938,0.3404,0.3404,19
27450,20480,2048,0,base,2049.482,1.0,0,2049.482,7,default,1,5990.743,2.9231,5990.743,2.9231,0.3421,0.3421,19
27833,20480,2048,0,base,2082.118,1.0,0,2082.118,7,default,1,6073.844,2.9171,6073.844,2.9171,0.3428,0.3428,19
28627,20480,2048,0,base,2121.483,1.0,0,2121.483,7,default,1,6280.036,2.9602,6280.036,2.9602,0.3378,0.3378,19
29061,20480,2048,0,base,2175.332,1.0,0,2175.332,7,default,1,6342.837,2.9158,6342.837,2.9158,0.343,0.343,19
29173,20480,2048,0,base,2156.035,1.0,0,2156.035,7,default,1,6398.982,2.9679,6398.982,2.9679,0.3369,0.3369,19
29324,20480,2048,0,base,2185.176,1.0,0,2185.176,7,default,1,6397.122,2.9275,6397.122,2.9275,0.3416,0.3416,19
29859,20480,2048,0,base,2221.136,1.0,0,2221.136,7,default,1,6525.203,2.9378,6525.203,2.9378,0.3404,0.3404,19
29886,20480,2048,0,base,2214.525,1.0,0,2214.525,7,default,1,6513.139,2.9411,6513.139,2.9411,0.34,0.34,19
29967,20480,2048,0,base,2227.585,1.0,0,2227.585,7,default,1,6528.332,2.9307,6528.332,2.9307,0.3412,0.3412,19
30077,20480,2048,0,base,2247.049,1.0,0,2247.049,7,default,1,6553.612,2.9165,6553.612,2.9165,0.3429,0.3429,19
31995,20480,2048,0,base,2407.139,1.0,0,2407.139,7,default,1,6975.142,2.8977,6975.142,2.8977,0.3451,0.3451,19
33024,20480,2048,0,base,2432.952,1.0,0,2432.952,7,default,1,7145.633,2.937,7145.633,2.937,0.3405,0.3405,19
73,20480,6400,9,base,61.437,1.1397,3,53.905,7,default,1,89.905,1.6678,89.905,1.6678,0.6834,0.6834,19
89,20480,6400,9,base,61.601,1.1485,3,53.637,7,default,1,86.085,1.605,86.085,1.605,0.7156,0.7156,19
109,20480,6400,12,base,82.405,1.5225,3,54.125,7,default,1,102.077,1.886,102.077,1.886,0.8073,0.8073,19
132,20480,6400,14,base,80.457,1.413,2,56.941,7,default,1,127.306,2.2357,127.306,2.2357,0.632,0.632,19
186,20480,6400,14,base,81.821,1.4065,2,58.173,7,default,1,162.334,2.7906,162.334,2.7906,0.504,0.504,19
232,20480,6400,17,base,314.509,4.1432,2,75.909,7,default,1,193.951,2.555,193.951,2.555,1.6216,1.6216,19
257,20480,6400,0,base,83.197,1.0,0,83.197,7,default,1,216.251,2.5993,216.251,2.5993,0.3847,0.3847,19
305,20480,6400,0,base,83.489,1.0,0,83.489,7,default,1,256.332,3.0702,256.332,3.0702,0.3257,0.3257,19
1540,20480,6400,0,base,366.109,1.0,0,366.109,7,default,1,1127.0,3.0783,1127.0,3.0783,0.3249,0.3249,19
2487,20480,6400,0,base,556.76,1.0,0,556.76,7,default,1,1748.426,3.1404,1748.426,3.1404,0.3184,0.3184,19
2503,20480,6400,0,base,545.328,1.0,0,545.328,7,default,1,1758.666,3.225,1758.666,3.225,0.3101,0.3101,19
2582,20480,6400,0,base,580.065,1.0,0,580.065,7,default,1,1818.651,3.1353,1818.651,3.1353,0.319,0.319,19
2694,20480,6400,0,base,592.401,1.0,0,592.401,7,default,1,1888.052,3.1871,1888.052,3.1871,0.3138,0.3138,19
3547,20480,6400,0,base,769.035,1.0,0,769.035,7,default,1,2457.544,3.1956,2457.544,3.1956,0.3129,0.3129,19
3678,20480,6400,0,base,819.688,1.0,0,819.688,7,default,1,2546.517,3.1067,2546.517,3.1067,0.3219,0.3219,19
3690,20480,6400,0,base,832.376,1.0,0,832.376,7,default,1,2564.346,3.0808,2564.346,3.0808,0.3246,0.3246,19
4004,20480,6400,0,base,895.637,1.0,0,895.637,7,default,1,2763.368,3.0854,2763.368,3.0854,0.3241,0.3241,19
4198,20480,6400,0,base,914.353,1.0,0,914.353,7,default,1,2896.002,3.1673,2896.002,3.1673,0.3157,0.3157,19
4899,20480,6400,0,base,1075.896,1.0,0,1075.896,7,default,1,3380.326,3.1419,3380.326,3.1419,0.3183,0.3183,19
5133,20480,6400,0,base,1122.752,1.0,0,1122.752,7,default,1,3526.24,3.1407,3526.24,3.1407,0.3184,0.3184,19
5520,20480,6400,0,base,1190.802,1.0,0,1190.802,7,default,1,3773.903,3.1692,3773.903,3.1692,0.3155,0.3155,19
5898,20480,6400,0,base,1258.955,1.0,0,1258.955,7,default,1,4029.607,3.2008,4029.607,3.2008,0.3124,0.3124,19
6460,20480,6400,0,base,1331.512,1.0,0,1331.512,7,default,1,4402.357,3.3063,4402.357,3.3063,0.3025,0.3025,19
8607,20480,6400,0,base,1795.746,1.0,0,1795.746,7,default,1,5840.882,3.2526,5840.882,3.2526,0.3074,0.3074,19
8749,20480,6400,0,base,1772.454,1.0,0,1772.454,7,default,1,5930.943,3.3462,5930.943,3.3462,0.2988,0.2988,19
9193,20480,6400,0,base,1860.023,1.0,0,1860.023,7,default,1,6238.488,3.354,6238.488,3.354,0.2982,0.2982,19
9678,20480,6400,0,base,1975.709,1.0,0,1975.709,7,default,1,6564.889,3.3228,6564.889,3.3228,0.301,0.301,19
9798,20480,6400,0,base,1992.401,1.0,0,1992.401,7,default,1,6664.07,3.3447,6664.07,3.3447,0.299,0.299,19
9860,20480,6400,0,base,2005.998,1.0,0,2005.998,7,default,1,6692.098,3.336,6692.098,3.336,0.2998,0.2998,19
9982,20480,6400,0,base,2012.466,1.0,0,2012.466,7,default,1,6747.188,3.3527,6747.188,3.3527,0.2983,0.2983,19
10232,20480,6400,0,base,2074.063,1.0,0,2074.063,7,default,1,6937.466,3.3449,6937.466,3.3449,0.299,0.299,19
10315,20480,6400,0,base,2088.295,1.0,0,2088.295,7,default,1,7002.979,3.3534,7002.979,3.3534,0.2982,0.2982,19
11060,20480,6400,0,base,2239.201,1.0,0,2239.201,7,default,1,7493.486,3.3465,7493.486,3.3465,0.2988,0.2988,19
11093,20480,6400,0,base,2258.349,1.0,0,2258.349,7,default,1,7509.535,3.3252,7509.535,3.3252,0.3007,0.3007,19
11305,20480,6400,0,base,2282.622,1.0,0,2282.622,7,default,1,7650.585,3.3517,7650.585,3.3517,0.2984,0.2984,19
11320,20480,6400,0,base,2302.69,1.0,0,2302.69,7,default,1,7659.865,3.3265,7659.865,3.3265,0.3006,0.3006,19
11448,20480,6400,0,base,2342.915,1.0,0,2342.915,7,default,1,7737.854,3.3027,7737.854,3.3027,0.3028,0.3028,19
11847,20480,6400,0,base,2392.087,1.0,0,2392.087,7,default,1,8021.13,3.3532,8021.13,3.3532,0.2982,0.2982,19
12290,20480,6400,0,base,2517.437,1.0,0,2517.437,7,default,1,8313.967,3.3026,8313.967,3.3026,0.3028,0.3028,19
12387,20480,6400,0,base,2523.757,1.0,0,2523.757,7,default,1,8383.244,3.3217,8383.244,3.3217,0.301,0.301,19
12682,20480,6400,0,base,2573.094,1.0,0,2573.094,7,default,1,8573.043,3.3318,8573.043,3.3318,0.3001,0.3001,19
13258,20480,6400,0,base,2687.312,1.0,0,2687.312,7,default,1,8967.797,3.3371,8967.797,3.3371,0.2997,0.2997,19
14095,20480,6400,0,base,2856.135,1.0,0,2856.135,7,default,1,9513.913,3.331,9513.913,3.331,0.3002,0.3002,19
15318,20480,6400,0,base,3065.941,1.0,0,3065.941,7,default,1,10342.745,3.3734,10342.745,3.3734,0.2964,0.2964,19
15397,20480,6400,0,base,3125.322,1.0,0,3125.322,7,default,1,10407.182,3.33,10407.182,3.33,0.3003,0.3003,19
15417,20480,6400,0,base,3104.69,1.0,0,3104.69,7,default,1,10417.134,3.3553,10417.134,3.3553,0.298,0.298,19
15674,20480,6400,0,base,3203.479,1.0,0,3203.479,7,default,1,10590.565,3.306,10590.565,3.306,0.3025,0.3025,19
15769,20480,6400,0,base,3171.331,1.0,0,3171.331,7,default,1,10665.434,3.3631,10665.434,3.3631,0.2973,0.2973,19
16237,20480,6400,0,base,3296.881,1.0,0,3296.881,7,default,1,10978.847,3.3301,10978.847,3.3301,0.3003,0.3003,19
16369,20480,6400,0,base,3310.705,1.0,0,3310.705,7,default,1,11058.684,3.3403,11058.684,3.3403,0.2994,0.2994,19
16441,20480,6400,0,base,3318.773,1.0,0,3318.773,7,default,1,11096.716,3.3436,11096.716,3.3436,0.2991,0.2991,19
17030,20480,6400,0,base,3419.575,1.0,0,3419.575,7,default,1,11492.483,3.3608,11492.483,3.3608,0.2975,0.2975,19
17221,20480,6400,0,base,3464.491,1.0,0,3464.491,7,default,1,11620.532,3.3542,11620.532,3.3542,0.2981,0.2981,19
17468,20480,6400,0,base,3500.028,1.0,0,3500.028,7,default,1,11793.127,3.3694,11793.127,3.3694,0.2968,0.2968,19
17471,20480,6400,0,base,3494.508,1.0,0,3494.508,7,default,1,11783.919,3.3721,11783.919,3.3721,0.2965,0.2965,19
18178,20480,6400,0,base,3706.251,1.0,0,3706.251,7,default,1,12272.206,3.3112,12272.206,3.3112,0.302,0.302,19
19268,20480,6400,0,base,3929.075,1.0,0,3929.075,7,default,1,13013.026,3.312,13013.026,3.312,0.3019,0.3019,19
20138,20480,6400,0,base,4100.013,1.0,0,4100.013,7,default,1,13584.93,3.3134,13584.93,3.3134,0.3018,0.3018,19
20995,20480,6400,0,base,4267.175,1.0,0,4267.175,7,default,1,14172.147,3.3212,14172.147,3.3212,0.3011,0.3011,19
21023,20480,6400,0,base,4264.095,1.0,0,4264.095,7,default,1,14198.679,3.3298,14198.679,3.3298,0.3003,0.3003,19
21358,20480,6400,0,base,4335.3,1.0,0,4335.3,7,default,1,14411.355,3.3242,14411.355,3.3242,0.3008,0.3008,19
21909,20480,6400,0,base,4402.462,1.0,0,4402.462,7,default,1,14796.276,3.3609,14796.276,3.3609,0.2975,0.2975,19
22022,20480,6400,0,base,4463.446,1.0,0,4463.446,7,default,1,14852.942,3.3277,14852.942,3.3277,0.3005,0.3005,19
22246,20480,6400,0,base,4487.175,1.0,0,4487.175,7,default,1,14995.192,3.3418,14995.192,3.3418,0.2992,0.2992,19
22301,20480,6400,0,base,4549.2,1.0,0,4549.2,7,default,1,15044.424,3.307,15044.424,3.307,0.3024,0.3024,19
23451,20480,6400,0,base,4752.067,1.0,0,4752.067,7,default,1,15823.476,3.3298,15823.476,3.3298,0.3003,0.3003,19
27917,20480,6400,0,base,5694.917,1.0,0,5694.917,7,default,1,18813.004,3.3035,18813.004,3.3035,0.3027,0.3027,19
28228,20480,6400,0,base,5741.554,1.0,0,5741.554,7,default,1,19043.128,3.3167,19043.128,3.3167,0.3015,0.3015,19
28729,20480,6400,0,base,5916.76,1.0,0,5916.76,7,default,1,19362.964,3.2726,19362.964,3.2726,0.3056,0.3056,19
29586,20480,6400,0,base,6017.666,1.0,0,6017.666,7,default,1,19964.187,3.3176,19964.187,3.3176,0.3014,0.3014,19
29746,20480,6400,0,base,6056.715,1.0,0,6056.715,7,default,1,20070.876,3.3138,20070.876,3.3138,0.3018,0.3018,19
30109,20480,6400,0,base,6108.895,1.0,0,6108.895,7,default,1,20305.632,3.3239,20305.632,3.3239,0.3008,0.3008,19
30341,20480,6400,0,base,6211.001,1.0,0,6211.001,7,default,1,20464.218,3.2948,20464.218,3.2948,0.3035,0.3035,19
31344,20480,6400,0,base,6372.451,1.0,0,6372.451,7,default,1,21100.516,3.3112,21100.516,3.3112,0.302,0.302,19
32126,20480,6400,0,base,6541.018,1.0,0,6541.018,7,default,1,21650.9,3.31,21650.9,3.31,0.3021,0.3021,19
32627,20480,6400,0,base,6756.773,1.0,0,6756.773,7,default,1,21983.344,3.2535,21983.344,3.2535,0.3074,0.3074,19
33024,20480,6400,0,base,6511.41,1.0,0,6511.41,7,default,1,22226.516,3.4135,22226.516,3.4135,0.293,0.293,19
164,32768,2176,2,base,39.493,1.0,2,39.493,7,default,1,108.725,2.7531,108.725,2.7531,0.3632,0.3632,19
183,32768,2176,2,base,40.073,1.0,2,40.073,7,default,1,116.902,2.9172,116.902,2.9172,0.3428,0.3428,19
250,32768,2176,14,base,58.761,1.335,0,44.017,7,default,1,154.802,3.5169,154.802,3.5169,0.3796,0.3796,19
332,32768,2176,0,base,59.369,1.0,0,59.369,7,default,1,193.991,3.2676,193.991,3.2676,0.306,0.306,19
945,32768,2176,0,base,130.202,1.0,0,130.202,7,default,1,555.92,4.2697,555.92,4.2697,0.2342,0.2342,19
973,32768,2176,0,base,130.334,1.0,0,130.334,7,default,1,564.228,4.3291,564.228,4.3291,0.231,0.231,19
1012,32768,2176,0,base,130.43,1.0,0,130.43,7,default,1,593.673,4.5517,593.673,4.5517,0.2197,0.2197,19
1304,32768,2176,0,base,174.463,1.0,0,174.463,7,default,1,749.611,4.2967,749.611,4.2967,0.2327,0.2327,19
1447,32768,2176,0,base,196.579,1.0,0,196.579,7,default,1,830.12,4.2228,830.12,4.2228,0.2368,0.2368,19
1582,32768,2176,0,base,213.727,1.0,0,213.727,7,default,1,902.218,4.2214,902.218,4.2214,0.2369,0.2369,19
1735,32768,2176,0,base,235.296,1.0,0,235.296,7,default,1,988.039,4.1991,988.039,4.1991,0.2381,0.2381,19
2051,32768,2176,0,base,286.908,1.0,0,286.908,7,default,1,1157.297,4.0337,1157.297,4.0337,0.2479,0.2479,19
2199,32768,2176,0,base,296.936,1.0,0,296.936,7,default,1,1236.174,4.1631,1236.174,4.1631,0.2402,0.2402,19
2664,32768,2176,0,base,347.985,1.0,0,347.985,7,default,1,1458.434,4.1911,1458.434,4.1911,0.2386,0.2386,19
3067,32768,2176,0,base,393.258,1.0,0,393.258,7,default,1,1668.325,4.2423,1668.325,4.2423,0.2357,0.2357,19
3082,32768,2176,0,base,405.158,1.0,0,405.158,7,default,1,1668.077,4.1171,1668.077,4.1171,0.2429,0.2429,19
3714,32768,2176,0,base,501.951,1.0,0,501.951,7,default,1,2022.362,4.029,2022.362,4.029,0.2482,0.2482,19
4012,32768,2176,0,base,538.228,1.0,0,538.228,7,default,1,2170.48,4.0326,2170.48,4.0326,0.248,0.248,19
4329,32768,2176,0,base,573.572,1.0,0,573.572,7,default,1,2331.095,4.0642,2331.095,4.0642,0.2461,0.2461,19
4459,32768,2176,0,base,577.653,1.0,0,577.653,7,default,1,2391.628,4.1403,2391.628,4.1403,0.2415,0.2415,19
4681,32768,2176,0,base,621.241,1.0,0,621.241,7,default,1,2512.85,4.0449,2512.85,4.0449,0.2472,0.2472,19
4824,32768,2176,0,base,626.413,1.0,0,626.413,7,default,1,2595.851,4.144,2595.851,4.144,0.2413,0.2413,19
4841,32768,2176,0,base,638.162,1.0,0,638.162,7,default,1,2588.135,4.0556,2588.135,4.0556,0.2466,0.2466,19
5477,32768,2176,0,base,716.895,1.0,0,716.895,7,default,1,2939.528,4.1004,2939.528,4.1004,0.2439,0.2439,19
5853,32768,2176,0,base,789.64,1.0,0,789.64,7,default,1,3131.459,3.9657,3131.459,3.9657,0.2522,0.2522,19
6149,32768,2176,0,base,841.004,1.0,0,841.004,7,default,1,3294.117,3.9169,3294.117,3.9169,0.2553,0.2553,19
6268,32768,2176,0,base,841.801,1.0,0,841.801,7,default,1,3346.926,3.9759,3346.926,3.9759,0.2515,0.2515,19
6442,32768,2176,0,base,871.785,1.0,0,871.785,7,default,1,3428.219,3.9324,3428.219,3.9324,0.2543,0.2543,19
6529,32768,2176,0,base,886.209,1.0,0,886.209,7,default,1,3487.096,3.9348,3487.096,3.9348,0.2541,0.2541,19
6704,32768,2176,0,base,904.661,1.0,0,904.661,7,default,1,3505.121,3.8745,3505.121,3.8745,0.2581,0.2581,19
6779,32768,2176,0,base,910.521,1.0,0,910.521,7,default,1,3607.414,3.9619,3607.414,3.9619,0.2524,0.2524,19
7559,32768,2176,0,base,1016.379,1.0,0,1016.379,7,default,1,4008.868,3.9443,4008.868,3.9443,0.2535,0.2535,19
7802,32768,2176,0,base,1038.508,1.0,0,1038.508,7,default,1,4130.742,3.9776,4130.742,3.9776,0.2514,0.2514,19
8360,32768,2176,0,base,1119.257,1.0,0,1119.257,7,default,1,4425.758,3.9542,4425.758,3.9542,0.2529,0.2529,19
9196,32768,2176,0,base,1204.386,1.0,0,1204.386,7,default,1,4856.993,4.0328,4856.993,4.0328,0.248,0.248,19
9281,32768,2176,0,base,1223.89,1.0,0,1223.89,7,default,1,4878.681,3.9862,4878.681,3.9862,0.2509,0.2509,19
9503,32768,2176,0,base,1246.291,1.0,0,1246.291,7,default,1,4991.718,4.0053,4991.718,4.0053,0.2497,0.2497,19
9662,32768,2176,0,base,1250.019,1.0,0,1250.019,7,default,1,5075.504,4.0603,5075.504,4.0603,0.2463,0.2463,19
9808,32768,2176,0,base,1267.927,1.0,0,1267.927,7,default,1,5072.788,4.0009,5072.788,4.0009,0.2499,0.2499,19
10393,32768,2176,0,base,1325.316,1.0,0,1325.316,7,default,1,5453.966,4.1152,5453.966,4.1152,0.243,0.243,19
10418,32768,2176,0,base,1337.728,1.0,0,1337.728,7,default,1,5476.954,4.0942,5476.954,4.0942,0.2442,0.2442,19
10652,32768,2176,0,base,1356.077,1.0,0,1356.077,7,default,1,5594.624,4.1256,5594.624,4.1256,0.2424,0.2424,19
11186,32768,2176,0,base,1395.477,1.0,0,1395.477,7,default,1,5878.088,4.2122,5878.088,4.2122,0.2374,0.2374,19
11312,32768,2176,0,base,1409.509,1.0,0,1409.509,7,default,1,5831.067,4.1369,5831.067,4.1369,0.2417,0.2417,19
11505,32768,2176,0,base,1425.465,1.0,0,1425.465,7,default,1,6035.934,4.2344,6035.934,4.2344,0.2362,0.2362,19
11513,32768,2176,0,base,1405.973,1.0,0,1405.973,7,default,1,6033.034,4.291,6033.034,4.291,0.233,0.233,19
11798,32768,2176,0,base,1465.514,1.0,0,1465.514,7,default,1,6187.753,4.2222,6187.753,4.2222,0.2368,0.2368,19
12194,32768,2176,0,base,1507.067,1.0,0,1507.067,7,default,1,6387.532,4.2384,6387.532,4.2384,0.2359,0.2359,19
12506,32768,2176,0,base,1522.707,1.0,0,1522.707,7,default,1,6552.146,4.303,6552.146,4.303,0.2324,0.2324,19
13517,32768,2176,0,base,1669.861,1.0,0,1669.861,7,default,1,7079.418,4.2395,7079.418,4.2395,0.2359,0.2359,19
13558,32768,2176,0,base,1685.113,1.0,0,1685.113,7,default,1,7099.794,4.2132,7099.794,4.2132,0.2373,0.2373,19
14789,32768,2176,0,base,1812.531,1.0,0,1812.531,7,default,1,7738.184,4.2693,7738.184,4.2693,0.2342,0.2342,19
14832,32768,2176,0,base,1827.799,1.0,0,1827.799,7,default,1,7646.583,4.1835,7646.583,4.1835,0.239,0.239,19
15124,32768,2176,0,base,1874.244,1.0,0,1874.244,7,default,1,7922.723,4.2272,7922.723,4.2272,0.2366,0.2366,19
15668,32768,2176,0,base,1926.661,1.0,0,1926.661,7,default,1,8206.303,4.2593,8206.303,4.2593,0.2348,0.2348,19
15761,32768,2176,0,base,1944.429,1.0,0,1944.429,7,default,1,8249.687,4.2427,8249.687,4.2427,0.2357,0.2357,19
