M,N,K,o_kid,hint_mode,o_us,o_rank,o_slow,oracle_kid,oracle_us,csv_kid,csv_us,csv_slow,default_us,default_slow,n_ok
27262,2048,3072,0,base,319.344,1,1.0,0,319.344,0,319.344,1.0,890.027,2.787,19
27262,3072,3072,0,base,472.442,1,1.0,0,472.442,0,472.442,1.0,1346.917,2.851,19
27262,4096,3072,0,base,626.028,1,1.0,0,626.028,0,626.028,1.0,1771.567,2.8299,19
27264,2048,3072,0,base,304.316,1,1.0,0,304.316,0,304.316,1.0,889.355,2.9225,19
27264,3072,3072,0,base,461.73,1,1.0,0,461.73,0,461.73,1.0,1326.945,2.8739,19
27264,3072,6144,0,base,857.791,1,1.0,0,857.791,0,857.791,1.0,2694.071,3.1407,19
27264,4096,3072,0,base,619.644,1,1.0,0,619.644,0,619.644,1.0,1783.551,2.8783,19
27264,8192,3072,0,base,1197.299,1,1.0,0,1197.299,0,1197.299,1.0,3551.51,2.9663,19
27270,8192,3072,0,base,1240.14,1,1.0,0,1240.14,0,1240.14,1.0,3568.75,2.8777,19
27272,8192,3072,0,base,1247.096,1,1.0,0,1247.096,0,1247.096,1.0,3555.794,2.8513,19
27284,8192,3072,0,base,1240.359,1,1.0,0,1240.359,0,1240.359,1.0,3562.398,2.8721,19
27309,8192,3072,0,base,1243.952,1,1.0,0,1243.952,0,1243.952,1.0,3569.766,2.8697,19
27392,2048,3072,0,base,307.076,1,1.0,0,307.076,0,307.076,1.0,894.819,2.914,19
27392,3072,3072,0,base,466.414,1,1.0,0,466.414,0,466.414,1.0,1344.697,2.8831,19
27392,3072,6144,0,base,876.683,1,1.0,0,876.683,0,876.683,1.0,2721.399,3.1042,19
27392,4096,3072,0,base,625.8,1,1.0,0,625.8,0,625.8,1.0,1789.839,2.8601,19
27392,8192,3072,0,base,1203.928,1,1.0,0,1203.928,0,1203.928,1.0,3572.918,2.9677,19
27400,8192,3072,0,base,1244.828,1,1.0,0,1244.828,0,1244.828,1.0,3583.298,2.8785,19
27450,8192,3072,0,base,1243.692,1,1.0,0,1243.692,0,1243.692,1.0,3583.702,2.8815,19
27494,2048,3072,0,base,309.08,1,1.0,0,309.08,0,309.08,1.0,899.208,2.9093,19
27520,2048,3072,0,base,311.48,1,1.0,0,311.48,0,311.48,1.0,900.631,2.8915,19
27520,3072,3072,0,base,471.022,1,1.0,0,471.022,0,471.022,1.0,1349.621,2.8653,19
27520,3072,6144,0,base,880.159,1,1.0,0,880.159,0,880.159,1.0,2732.187,3.1042,19
27520,4096,3072,0,base,618.784,1,1.0,0,618.784,0,618.784,1.0,1797.135,2.9043,19
27520,8192,3072,0,base,1211.244,1,1.0,0,1211.244,0,1211.244,1.0,3585.938,2.9605,19
27587,3072,6144,0,base,914.868,1,1.0,0,914.868,0,914.868,1.0,2764.676,3.0219,19
27587,8192,3072,0,base,1249.392,1,1.0,0,1249.392,0,1249.392,1.0,3597.23,2.8792,19
27648,2048,3072,0,base,306.292,1,1.0,0,306.292,0,306.292,1.0,901.575,2.9435,19
27648,3072,3072,0,base,468.338,1,1.0,0,468.338,0,468.338,1.0,1361.922,2.908,19
27648,3072,6144,0,base,875.871,1,1.0,0,875.871,0,875.871,1.0,2726.211,3.1126,19
27648,4096,3072,0,base,624.908,1,1.0,0,624.908,0,624.908,1.0,1798.591,2.8782,19
27648,8192,3072,0,base,1211.8,1,1.0,0,1211.8,0,1211.8,1.0,3589.582,2.9622,19
27656,8192,3072,0,base,1256.568,1,1.0,0,1256.568,0,1256.568,1.0,3596.451,2.8621,19
27666,2048,3072,0,base,323.32,1,1.0,0,323.32,0,323.32,1.0,903.928,2.7958,19
27666,3072,3072,0,base,493.582,1,1.0,0,493.582,0,493.582,1.0,1372.121,2.7799,19
27666,4096,3072,0,base,643.404,1,1.0,0,643.404,0,643.404,1.0,1802.847,2.802,19
27671,8192,3072,0,base,1253.032,1,1.0,0,1253.032,0,1253.032,1.0,3598.27,2.8717,19
27682,8192,3072,0,base,1258.964,1,1.0,0,1258.964,0,1258.964,1.0,3600.394,2.8598,19
27691,8192,3072,0,base,1286.472,1,1.0,0,1286.472,0,1286.472,1.0,3603.15,2.8008,19
27704,3072,6144,0,base,914.052,1,1.0,0,914.052,0,914.052,1.0,2754.939,3.014,19
27704,8192,3072,0,base,1235.588,1,1.0,0,1235.588,0,1235.588,1.0,3604.403,2.9172,19
27718,2048,3072,0,base,316.896,1,1.0,0,316.896,0,316.896,1.0,904.203,2.8533,19
27776,2048,3072,0,base,316.216,1,1.0,0,316.216,0,316.216,1.0,902.256,2.8533,19
27776,3072,3072,0,base,475.022,1,1.0,0,475.022,0,475.022,1.0,1354.153,2.8507,19
27776,3072,6144,0,base,883.631,1,1.0,0,883.631,0,883.631,1.0,2752.083,3.1145,19
27776,4096,3072,0,base,634.016,1,1.0,0,634.016,0,634.016,1.0,1811.043,2.8565,19
27776,8192,3072,0,base,1221.836,1,1.0,0,1221.836,0,1221.836,1.0,3609.762,2.9544,19
27904,2048,3072,0,base,305.0,1,1.0,0,305.0,0,305.0,1.0,907.312,2.9748,19
27904,3072,3072,0,base,468.81,1,1.0,0,468.81,0,468.81,1.0,1365.541,2.9128,19
27904,3072,6144,0,base,876.275,1,1.0,0,876.275,0,876.275,1.0,2758.367,3.1478,19
27904,4096,3072,0,base,640.148,1,1.0,0,640.148,0,640.148,1.0,1821.792,2.8459,19
27904,8192,3072,0,base,1225.508,1,1.0,0,1225.508,0,1225.508,1.0,3637.207,2.9679,19
27928,8192,3072,0,base,1266.608,1,1.0,0,1266.608,0,1266.608,1.0,3634.119,2.8692,19
27974,8192,3072,0,base,1271.216,1,1.0,0,1271.216,0,1271.216,1.0,3650.571,2.8717,19
27997,2048,3072,0,base,328.152,1,1.0,0,328.152,0,328.152,1.0,915.107,2.7887,19
27997,3072,3072,0,base,491.806,1,1.0,0,491.806,0,491.806,1.0,1374.778,2.7954,19
27997,4096,3072,0,base,645.224,1,1.0,0,645.224,0,645.224,1.0,1824.956,2.8284,19
28004,2048,3072,0,base,323.192,1,1.0,0,323.192,0,323.192,1.0,915.715,2.8333,19
28004,3072,3072,0,base,491.286,1,1.0,0,491.286,0,491.286,1.0,1372.442,2.7936,19
28004,3072,6144,0,base,920.724,1,1.0,0,920.724,0,920.724,1.0,2797.308,3.0382,19
28004,4096,3072,0,base,646.908,1,1.0,0,646.908,0,646.908,1.0,1837.172,2.8399,19
28004,8192,3072,0,base,1255.46,1,1.0,0,1255.46,0,1255.46,1.0,3651.607,2.9086,19
28006,2048,3072,0,base,312.688,1,1.0,0,312.688,0,312.688,1.0,915.376,2.9274,19
28007,8192,3072,0,base,1261.312,1,1.0,0,1261.312,0,1261.312,1.0,3653.399,2.8965,19
28017,3072,3072,0,base,492.746,1,1.0,0,492.746,0,492.746,1.0,1381.626,2.8039,19
28017,4096,3072,0,base,650.576,1,1.0,0,650.576,0,650.576,1.0,1833.928,2.8189,19
28030,3072,3072,0,base,474.434,1,1.0,0,474.434,0,474.434,1.0,1376.754,2.9019,19
28030,4096,3072,0,base,641.012,1,1.0,0,641.012,0,641.012,1.0,1834.68,2.8622,19
28032,2048,3072,0,base,296.496,1,1.0,0,296.496,0,296.496,1.0,914.728,3.0851,19
28032,3072,3072,0,base,465.566,1,1.0,0,465.566,0,465.566,1.0,1388.818,2.9831,19
28032,3072,6144,0,base,890.732,1,1.0,0,890.732,0,890.732,1.0,2774.616,3.115,19
28032,4096,3072,0,base,664.521,1,1.0,0,664.521,0,664.521,1.0,1829.728,2.7535,19
28032,8192,3072,0,base,1242.428,1,1.0,0,1242.428,0,1242.428,1.0,3639.879,2.9296,19
28036,2048,3072,0,base,316.412,1,1.0,0,316.412,0,316.412,1.0,916.34,2.896,19
28036,3072,3072,0,base,485.454,1,1.0,0,485.454,0,485.454,1.0,1383.542,2.85,19
28036,4096,3072,0,base,641.472,1,1.0,0,641.472,0,641.472,1.0,1836.56,2.863,19
28036,8192,3072,0,base,1260.972,1,1.0,0,1260.972,0,1260.972,1.0,3662.371,2.9044,19
28131,3072,3072,0,base,486.502,1,1.0,0,486.502,0,486.502,1.0,1380.414,2.8374,19
28131,4096,3072,0,base,640.924,1,1.0,0,640.924,0,640.924,1.0,1847.288,2.8822,19
28142,2048,3072,0,base,317.424,1,1.0,0,317.424,0,317.424,1.0,917.896,2.8917,19
28142,3072,3072,0,base,488.23,1,1.0,0,488.23,0,488.23,1.0,1384.998,2.8368,19
28142,4096,3072,0,base,648.352,1,1.0,0,648.352,0,648.352,1.0,1838.863,2.8362,19
28160,2048,3072,0,base,310.328,1,1.0,0,310.328,0,310.328,1.0,918.636,2.9602,19
28160,3072,3072,0,base,470.506,1,1.0,0,470.506,0,470.506,1.0,1385.69,2.9451,19
28160,3072,6144,0,base,891.148,1,1.0,0,891.148,0,891.148,1.0,2783.316,3.1233,19
28160,4096,3072,0,base,633.516,1,1.0,0,633.516,0,633.516,1.0,1842.448,2.9083,19
28160,8192,3072,0,base,1237.96,1,1.0,0,1237.96,0,1237.96,1.0,3680.527,2.9731,19
28198,2048,3072,0,base,331.444,1,1.0,0,331.444,0,331.444,1.0,923.496,2.7863,19
28205,2048,3072,0,base,321.608,1,1.0,0,321.608,0,321.608,1.0,921.584,2.8656,19
28249,2048,3072,0,base,316.168,1,1.0,0,316.168,0,316.168,1.0,923.572,2.9211,19
28288,2048,3072,0,base,310.768,1,1.0,0,310.768,0,310.768,1.0,928.336,2.9872,19
28288,3072,3072,0,base,464.138,1,1.0,0,464.138,0,464.138,1.0,1400.41,3.0172,19
28288,3072,6144,0,base,898.679,1,1.0,0,898.679,0,898.679,1.0,2807.768,3.1243,19
28288,4096,3072,0,base,643.316,1,1.0,0,643.316,0,643.316,1.0,1852.036,2.8789,19
28288,8192,3072,0,base,1246.096,1,1.0,0,1246.096,0,1246.096,1.0,3681.151,2.9541,19
28398,8192,3072,0,base,1289.653,1,1.0,0,1289.653,0,1289.653,1.0,3726.716,2.8897,19
28416,2048,3072,0,base,320.184,1,1.0,0,320.184,0,320.184,1.0,928.288,2.8992,19
28416,3072,3072,0,base,475.706,1,1.0,0,475.706,0,475.706,1.0,1401.498,2.9461,19
28416,3072,6144,0,base,904.788,1,1.0,0,904.788,0,904.788,1.0,2819.692,3.1164,19
28416,4096,3072,0,base,637.736,1,1.0,0,637.736,0,637.736,1.0,1854.208,2.9075,19
28416,8192,3072,0,base,1243.16,1,1.0,0,1243.16,0,1243.16,1.0,3693.956,2.9714,19
28438,8192,3072,0,base,1282.533,1,1.0,0,1282.533,0,1282.533,1.0,3698.595,2.8838,19
28440,8192,3072,0,base,1285.336,1,1.0,0,1285.336,0,1285.336,1.0,3718.132,2.8927,19
28494,2048,3072,0,base,332.748,1,1.0,0,332.748,0,332.748,1.0,928.444,2.7902,19
28544,2048,3072,0,base,310.584,1,1.0,0,310.584,0,310.584,1.0,929.068,2.9914,19
28544,3072,3072,0,base,476.882,1,1.0,0,476.882,0,476.882,1.0,1407.946,2.9524,19
28544,3072,6144,0,base,911.6,1,1.0,0,911.6,0,911.6,1.0,2824.828,3.0988,19
28544,4096,3072,0,base,638.768,1,1.0,0,638.768,0,638.768,1.0,1859.016,2.9103,19
28544,8192,3072,0,base,1248.7,1,1.0,0,1248.7,0,1248.7,1.0,3694.699,2.9588,19
28663,3072,3072,0,base,501.802,1,1.0,0,501.802,0,501.802,1.0,1406.402,2.8027,19
28663,3072,6144,0,base,923.588,1,1.0,0,923.588,0,923.588,1.0,2843.344,3.0786,19
28663,4096,3072,0,base,656.74,1,1.0,0,656.74,0,656.74,1.0,1864.532,2.8391,19
28663,8192,3072,0,base,1276.813,1,1.0,0,1276.813,0,1276.813,1.0,3719.8,2.9133,19
28672,2048,3072,0,base,315.08,1,1.0,0,315.08,0,315.08,1.0,928.448,2.9467,19
28672,3072,3072,0,base,466.71,1,1.0,0,466.71,0,466.71,1.0,1400.73,3.0013,19
28672,3072,6144,0,base,895.419,1,1.0,0,895.419,0,895.419,1.0,2831.596,3.1623,19
28672,4096,3072,0,base,640.832,1,1.0,0,640.832,0,640.832,1.0,1868.936,2.9164,19
28672,8192,3072,0,base,1255.948,1,1.0,0,1255.948,0,1255.948,1.0,3725.464,2.9663,19
28697,8192,3072,0,base,1289.012,1,1.0,0,1289.012,0,1289.012,1.0,3735.804,2.8982,19
28698,2048,3072,0,base,331.256,1,1.0,0,331.256,0,331.256,1.0,937.244,2.8294,19
28698,3072,3072,0,base,507.758,1,1.0,0,507.758,0,507.758,1.0,1408.95,2.7748,19
28698,4096,3072,0,base,661.864,1,1.0,0,661.864,0,661.864,1.0,1875.788,2.8341,19
28800,2048,3072,0,base,320.26,1,1.0,0,320.26,0,320.26,1.0,939.676,2.9341,19
28800,3072,3072,0,base,487.45,1,1.0,0,487.45,0,487.45,1.0,1414.734,2.9023,19
28800,3072,6144,0,base,922.384,1,1.0,0,922.384,0,922.384,1.0,2840.641,3.0797,19
28800,4096,3072,0,base,657.161,1,1.0,0,657.161,0,657.161,1.0,1873.352,2.8507,19
28800,8192,3072,0,base,1264.328,1,1.0,0,1264.328,0,1264.328,1.0,3744.036,2.9613,19
28928,2048,3072,0,base,326.228,1,1.0,0,326.228,0,326.228,1.0,940.556,2.8831,19
28928,3072,3072,0,base,498.858,1,1.0,0,498.858,0,498.858,1.0,1416.982,2.8404,19
28928,3072,6144,0,base,924.256,1,1.0,0,924.256,0,924.256,1.0,2859.189,3.0935,19
28928,4096,3072,0,base,656.301,1,1.0,0,656.301,0,656.301,1.0,1883.708,2.8702,19
28928,8192,3072,0,base,1267.168,1,1.0,0,1267.168,0,1267.168,1.0,3754.081,2.9626,19
28959,2048,3072,0,base,333.548,1,1.0,0,333.548,0,333.548,1.0,946.932,2.839,19
28959,3072,3072,0,base,505.271,1,1.0,0,505.271,0,505.271,1.0,1416.335,2.8031,19
28959,4096,3072,0,base,663.148,1,1.0,0,663.148,0,663.148,1.0,1896.24,2.8595,19
28984,3072,3072,0,base,501.578,1,1.0,0,501.578,0,501.578,1.0,1426.486,2.844,19
28984,4096,3072,0,base,671.053,1,1.0,0,671.053,0,671.053,1.0,1892.62,2.8204,19
28997,8192,3072,0,base,1297.161,1,1.0,0,1297.161,0,1297.161,1.0,3779.953,2.914,19
29003,2048,3072,0,base,338.484,1,1.0,0,338.484,0,338.484,1.0,947.012,2.7978,19
29003,3072,3072,0,base,505.331,1,1.0,0,505.331,0,505.331,1.0,1416.534,2.8032,19
29003,4096,3072,0,base,662.545,1,1.0,0,662.545,0,662.545,1.0,1892.68,2.8567,19
29003,8192,3072,0,base,1295.941,1,1.0,0,1295.941,0,1295.941,1.0,3770.652,2.9096,19
29004,3072,3072,0,base,511.234,1,1.0,0,511.234,0,511.234,1.0,1420.434,2.7784,19
29004,4096,3072,0,base,672.785,1,1.0,0,672.785,0,672.785,1.0,1895.32,2.8171,19
29008,3072,3072,0,base,492.526,1,1.0,0,492.526,0,492.526,1.0,1420.094,2.8833,19
29008,4096,3072,0,base,672.413,1,1.0,0,672.413,0,672.413,1.0,1897.456,2.8219,19
29013,2048,3072,0,base,326.708,1,1.0,0,326.708,0,326.708,1.0,951.464,2.9123,19
29035,2048,3072,0,base,330.568,1,1.0,0,330.568,0,330.568,1.0,948.744,2.87,19
29056,2048,3072,0,base,322.304,1,1.0,0,322.304,0,322.304,1.0,947.084,2.9385,19
29056,3072,3072,0,base,501.078,1,1.0,0,501.078,0,501.078,1.0,1430.054,2.854,19
29056,3072,6144,0,base,922.184,1,1.0,0,922.184,0,922.184,1.0,2875.181,3.1178,19
29056,4096,3072,0,base,664.881,1,1.0,0,664.881,0,664.881,1.0,1893.528,2.8479,19
29056,8192,3072,0,base,1273.508,1,1.0,0,1273.508,0,1273.508,1.0,3779.797,2.968,19
29107,8192,3072,0,base,1317.829,1,1.0,0,1317.829,0,1317.829,1.0,3788.005,2.8744,19
29184,2048,3072,0,base,326.704,1,1.0,0,326.704,0,326.704,1.0,949.54,2.9064,19
29184,3072,3072,0,base,497.898,1,1.0,0,497.898,0,497.898,1.0,1433.722,2.8795,19
29184,3072,6144,0,base,935.452,1,1.0,0,935.452,0,935.452,1.0,2883.869,3.0829,19
29184,4096,3072,0,base,658.332,1,1.0,0,658.332,0,658.332,1.0,1908.385,2.8988,19
29184,8192,3072,0,base,1273.284,1,1.0,0,1273.284,0,1273.284,1.0,3790.609,2.977,19
29225,3072,6144,0,base,972.241,1,1.0,0,972.241,0,972.241,1.0,2923.15,3.0066,19
29225,8192,3072,0,base,1314.917,1,1.0,0,1314.917,0,1314.917,1.0,3809.673,2.8973,19
29292,3072,3072,0,base,512.671,1,1.0,0,512.671,0,512.671,1.0,1433.266,2.7957,19
29292,4096,3072,0,base,666.321,1,1.0,0,666.321,0,666.321,1.0,1919.001,2.88,19
29298,3072,6144,0,base,967.524,1,1.0,0,967.524,0,967.524,1.0,2922.514,3.0206,19
29298,8192,3072,0,base,1304.869,1,1.0,0,1304.869,0,1304.869,1.0,3820.977,2.9282,19
29312,2048,3072,0,base,337.68,1,1.0,0,337.68,0,337.68,1.0,956.752,2.8333,19
29312,3072,3072,0,base,497.974,1,1.0,0,497.974,0,497.974,1.0,1440.795,2.8933,19
29312,3072,6144,0,base,933.32,1,1.0,0,933.32,0,933.32,1.0,2903.437,3.1109,19
29312,4096,3072,0,base,668.044,1,1.0,0,668.044,0,668.044,1.0,1912.028,2.8621,19
29312,8192,3072,0,base,1285.877,1,1.0,0,1285.877,0,1285.877,1.0,3811.001,2.9637,19
29338,2048,3072,0,base,336.86,1,1.0,0,336.86,0,336.86,1.0,957.768,2.8432,19
29440,2048,3072,0,base,333.548,1,1.0,0,333.548,0,333.548,1.0,958.048,2.8723,19
29440,3072,3072,0,base,500.498,1,1.0,0,500.498,0,500.498,1.0,1449.063,2.8952,19
29440,3072,6144,0,base,937.964,1,1.0,0,937.964,0,937.964,1.0,2918.862,3.1119,19
29440,4096,3072,0,base,649.796,1,1.0,0,649.796,0,649.796,1.0,1928.089,2.9672,19
29440,8192,3072,0,base,1292.125,1,1.0,0,1292.125,0,1292.125,1.0,3827.505,2.9622,19
29524,3072,3072,0,base,522.847,1,1.0,0,522.847,0,522.847,1.0,1455.475,2.7838,19
29524,4096,3072,0,base,669.909,1,1.0,0,669.909,0,669.909,1.0,1930.965,2.8824,19
29568,2048,3072,0,base,327.052,1,1.0,0,327.052,0,327.052,1.0,961.668,2.9404,19
29568,3072,3072,0,base,500.682,1,1.0,0,500.682,0,500.682,1.0,1461.695,2.9194,19
29568,3072,6144,0,base,934.364,1,1.0,0,934.364,0,934.364,1.0,2907.137,3.1114,19
29568,4096,3072,0,base,665.888,1,1.0,0,665.888,0,665.888,1.0,1922.177,2.8866,19
29568,8192,3072,0,base,1284.781,1,1.0,0,1284.781,0,1284.781,1.0,3833.505,2.9838,19
29658,8192,3072,0,base,1319.097,1,1.0,0,1319.097,0,1319.097,1.0,3856.954,2.9239,19
29662,8192,3072,0,base,1329.709,1,1.0,0,1329.709,0,1329.709,1.0,3862.386,2.9047,19
29696,2048,3072,0,base,328.968,1,1.0,0,328.968,0,328.968,1.0,963.024,2.9274,19
29696,3072,3072,0,base,490.046,1,1.0,0,490.046,0,490.046,1.0,1455.199,2.9695,19
29696,3072,6144,0,base,934.3,1,1.0,0,934.3,0,934.3,1.0,2922.43,3.1279,19
29696,4096,3072,0,base,670.129,1,1.0,0,670.129,0,670.129,1.0,1932.569,2.8839,19
29696,8192,3072,0,base,1292.753,1,1.0,0,1292.753,0,1292.753,1.0,3852.75,2.9803,19
29824,2048,3072,0,base,335.284,1,1.0,0,335.284,0,335.284,1.0,970.432,2.8944,19
29824,3072,3072,0,base,498.603,1,1.0,0,498.603,0,498.603,1.0,1461.875,2.9319,19
29824,3072,6144,0,base,949.116,1,1.0,0,949.116,0,949.116,1.0,2947.422,3.1054,19
29824,4096,3072,0,base,683.509,1,1.0,0,683.509,0,683.509,1.0,1946.197,2.8474,19
29824,8192,3072,0,base,1308.133,1,1.0,0,1308.133,0,1308.133,1.0,3869.078,2.9577,19
29835,8192,3072,0,base,1326.373,1,1.0,0,1326.373,0,1326.373,1.0,3880.25,2.9255,19
29898,3072,6144,0,base,985.965,1,1.0,0,985.965,0,985.965,1.0,2976.475,3.0188,19
29898,8192,3072,0,base,1324.633,1,1.0,0,1324.633,0,1324.633,1.0,3882.206,2.9308,19
29946,8192,3072,0,base,1334.501,1,1.0,0,1334.501,0,1334.501,1.0,3887.634,2.9132,19
29952,2048,3072,0,base,335.284,1,1.0,0,335.284,0,335.284,1.0,975.908,2.9107,19
29952,3072,3072,0,base,491.418,1,1.0,0,491.418,0,491.418,1.0,1471.191,2.9938,19
29952,3072,6144,0,base,946.852,1,1.0,0,946.852,0,946.852,1.0,2959.334,3.1254,19
29952,4096,3072,0,base,686.029,1,1.0,0,686.029,0,686.029,1.0,1955.381,2.8503,19
29952,8192,3072,0,base,1311.157,1,1.0,0,1311.157,0,1311.157,1.0,3894.27,2.9701,19
30000,2048,3072,0,base,337.452,1,1.0,0,337.452,0,337.452,1.0,979.288,2.902,19
30000,3072,3072,0,base,536.671,1,1.0,0,536.671,0,536.671,1.0,1481.915,2.7613,19
30000,3072,6144,0,base,994.361,1,1.0,0,994.361,0,994.361,1.0,2971.614,2.9885,19
30000,4096,3072,0,base,700.281,1,1.0,0,700.281,0,700.281,1.0,1970.305,2.8136,19
30000,8192,3072,0,base,1338.461,1,1.0,0,1338.461,0,1338.461,1.0,3894.298,2.9095,19
30001,2048,3072,0,base,341.144,1,1.0,0,341.144,0,341.144,1.0,979.937,2.8725,19
30001,3072,3072,0,base,529.427,1,1.0,0,529.427,0,529.427,1.0,1474.287,2.7847,19
30001,3072,6144,0,base,990.217,1,1.0,0,990.217,0,990.217,1.0,2993.658,3.0232,19
30001,4096,3072,0,base,704.165,1,1.0,0,704.165,0,704.165,1.0,1965.053,2.7906,19
30001,8192,3072,0,base,1339.369,1,1.0,0,1339.369,0,1339.369,1.0,3900.31,2.9121,19
30002,2048,3072,0,base,334.8,1,1.0,0,334.8,0,334.8,1.0,979.029,2.9242,19
30002,3072,3072,0,base,532.535,1,1.0,0,532.535,0,532.535,1.0,1474.079,2.768,19
30002,4096,3072,0,base,688.929,1,1.0,0,688.929,0,688.929,1.0,1968.137,2.8568,19
30002,8192,3072,0,base,1343.317,1,1.0,0,1343.317,0,1343.317,1.0,3907.99,2.9092,19
30003,2048,3072,0,base,349.553,1,1.0,0,349.553,0,349.553,1.0,984.896,2.8176,19
30003,8192,3072,0,base,1349.034,1,1.0,0,1349.034,0,1349.034,1.0,3918.975,2.905,19
30006,2048,3072,0,base,364.445,1,1.0,0,364.445,0,364.445,1.0,980.509,2.6904,19
30010,2048,3072,0,base,344.888,1,1.0,0,344.888,0,344.888,1.0,981.669,2.8463,19
30012,2048,3072,0,base,345.884,1,1.0,0,345.884,0,345.884,1.0,984.693,2.8469,19
30013,2048,3072,0,base,346.996,1,1.0,0,346.996,0,346.996,1.0,981.165,2.8276,19
30013,3072,3072,0,base,531.867,1,1.0,0,531.867,0,531.867,1.0,1484.235,2.7906,19
30013,4096,3072,0,base,686.08,1,1.0,0,686.08,0,686.08,1.0,1966.573,2.8664,19
30013,8192,3072,0,base,1335.077,1,1.0,0,1335.077,0,1335.077,1.0,3907.334,2.9267,19
30016,3072,3072,0,base,533.235,1,1.0,0,533.235,0,533.235,1.0,1472.635,2.7617,19
30016,4096,3072,0,base,684.193,1,1.0,0,684.193,0,684.193,1.0,1970.306,2.8798,19
30016,8192,3072,0,base,1345.853,1,1.0,0,1345.853,0,1345.853,1.0,3904.01,2.9008,19
30019,3072,6144,0,base,1000.069,1,1.0,0,1000.069,0,1000.069,1.0,2993.158,2.993,19
30019,8192,3072,0,base,1328.713,1,1.0,0,1328.713,0,1328.713,1.0,3918.354,2.949,19
30020,3072,3072,0,base,532.587,1,1.0,0,532.587,0,532.587,1.0,1475.183,2.7698,19
30020,4096,3072,0,base,692.013,1,1.0,0,692.013,0,692.013,1.0,1966.117,2.8412,19
30023,8192,3072,0,base,1343.281,1,1.0,0,1343.281,0,1343.281,1.0,3920.31,2.9185,19
30026,2048,3072,0,base,340.396,1,1.0,0,340.396,0,340.396,1.0,983.177,2.8883,19
30026,8192,3072,0,base,1339.941,1,1.0,0,1339.941,0,1339.941,1.0,3909.15,2.9174,19
30027,3072,6144,0,base,1001.829,1,1.0,0,1001.829,0,1001.829,1.0,2994.57,2.9891,19
30027,8192,3072,0,base,1318.233,1,1.0,0,1318.233,0,1318.233,1.0,3915.962,2.9706,19
30029,2048,3072,0,base,342.148,1,1.0,0,342.148,0,342.148,1.0,981.105,2.8675,19
30034,2048,3072,0,base,336.276,1,1.0,0,336.276,0,336.276,1.0,979.909,2.914,19
30042,2048,3072,0,base,338.38,1,1.0,0,338.38,0,338.38,1.0,977.661,2.8892,19
30045,2048,3072,0,base,334.76,1,1.0,0,334.76,0,334.76,1.0,980.637,2.9294,19
30045,3072,3072,0,base,521.651,1,1.0,0,521.651,0,521.651,1.0,1477.279,2.8319,19
30045,4096,3072,0,base,691.533,1,1.0,0,691.533,0,691.533,1.0,1975.073,2.8561,19
30047,8192,3072,0,base,1343.105,1,1.0,0,1343.105,0,1343.105,1.0,3895.422,2.9003,19
30048,2048,3072,0,base,347.28,1,1.0,0,347.28,0,347.28,1.0,978.185,2.8167,19
30048,3072,3072,0,base,522.183,1,1.0,0,522.183,0,522.183,1.0,1473.759,2.8223,19
30048,4096,3072,0,base,692.633,1,1.0,0,692.633,0,692.633,1.0,1958.117,2.8271,19
30051,3072,3072,0,base,524.799,1,1.0,0,524.799,0,524.799,1.0,1474.611,2.8099,19
30051,4096,3072,0,base,683.696,1,1.0,0,683.696,0,683.696,1.0,1973.665,2.8868,19
30052,3072,3072,0,base,526.822,1,1.0,0,526.822,0,526.822,1.0,1471.887,2.7939,19
30052,4096,3072,0,base,693.381,1,1.0,0,693.381,0,693.381,1.0,1988.666,2.8681,19
30061,2048,3072,0,base,345.748,1,1.0,0,345.748,0,345.748,1.0,977.369,2.8268,19
30063,8192,3072,0,base,1349.225,1,1.0,0,1349.225,0,1349.225,1.0,3896.926,2.8883,19
30080,2048,3072,0,base,333.224,1,1.0,0,333.224,0,333.224,1.0,978.737,2.9372,19
30080,3072,3072,0,base,508.835,1,1.0,0,508.835,0,508.835,1.0,1469.943,2.8888,19
30080,3072,6144,0,base,961.0,1,1.0,0,961.0,0,961.0,1.0,2976.21,3.097,19
30080,4096,3072,0,base,680.197,1,1.0,0,680.197,0,680.197,1.0,1960.029,2.8816,19
30080,8192,3072,0,base,1314.713,1,1.0,0,1314.713,0,1314.713,1.0,3897.426,2.9645,19
30089,2048,3072,0,base,345.276,1,1.0,0,345.276,0,345.276,1.0,978.365,2.8336,19
30096,2048,3072,0,base,346.336,1,1.0,0,346.336,0,346.336,1.0,980.961,2.8324,19
30102,3072,3072,0,base,526.059,1,1.0,0,526.059,0,526.059,1.0,1476.147,2.8061,19
30102,4096,3072,0,base,690.293,1,1.0,0,690.293,0,690.293,1.0,1970.066,2.854,19
30103,3072,3072,0,base,533.339,1,1.0,0,533.339,0,533.339,1.0,1474.811,2.7652,19
30103,4096,3072,0,base,694.493,1,1.0,0,694.493,0,694.493,1.0,1971.837,2.8392,19
30104,3072,3072,0,base,528.87,1,1.0,0,528.87,0,528.87,1.0,1473.459,2.786,19
30104,4096,3072,0,base,696.253,1,1.0,0,696.253,0,696.253,1.0,1970.269,2.8298,19
30109,2048,3072,0,base,346.225,1,1.0,0,346.225,0,346.225,1.0,979.709,2.8297,19
30109,3072,3072,0,base,522.163,1,1.0,0,522.163,0,522.163,1.0,1478.295,2.8311,19
